
1. Graph gelesen

1 : 2 3 4
11 : 6 9 14
12 : 6 13 14
13 : 8 10 12
14 : 10 11 12

369. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 8 9
8 : 4 7 13
9 : 5 7 14
10 : 5 11 14
11 : 6 10 13
12 : 6 13 14
13 : 8 11 12
14 : 9 10 12

370. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 8 13
8 : 4 7 14
9 : 5 10 13
10 : 5 9 14
11 : 6 12 13
12 : 6 11 14
13 : 7 9 11
14 : 8 10 12

371. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 8 13
8 : 4 7 14
9 : 5 11 13
10 : 5 12 13
11 : 6 9 14
12 : 6 10 14
13 : 7 9 10
14 : 8 11 12

372. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 8 13
8 : 4 7 14
9 : 5 11 13
10 : 5 12 14
11 : 6 9 14
12 : 6 10 13
13 : 7 9 12
14 : 8 10 11

373. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 10
8 : 4 9 13
9 : 5 7 8
10 : 5 7 14
11 : 6 13 14
12 : 6 13 14
13 : 8 11 12
14 : 10 11 12

374. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 10
8 : 4 11 12
9 : 5 7 13
10 : 5 7 13
11 : 6 8 14
12 : 6 8 14
13 : 9 10 14
14 : 11 12 13

375. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 10
8 : 4 11 12
9 : 5 7 13
10 : 5 7 14
11 : 6 8 13
12 : 6 8 14
13 : 9 11 14
14 : 10 12 13

376. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 10
8 : 4 11 13
9 : 5 7 12
10 : 5 7 13
11 : 6 8 14
12 : 6 9 14
13 : 8 10 14
14 : 11 12 13

377. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 10
8 : 4 11 13
9 : 5 7 12
10 : 5 7 14
11 : 6 8 14
12 : 6 9 13
13 : 8 12 14
14 : 10 11 13

378. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 10
8 : 4 11 13
9 : 5 7 13
10 : 5 7 14
11 : 6 8 14
12 : 6 13 14
13 : 8 9 12
14 : 10 11 12

379. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 10
8 : 4 13 14
9 : 5 7 11
10 : 5 7 13
11 : 6 9 14
12 : 6 13 14
13 : 8 10 12
14 : 8 11 12

380. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 10 12
9 : 5 7 13
10 : 5 8 13
11 : 6 7 14
12 : 6 8 14
13 : 9 10 14
14 : 11 12 13

381. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 10 12
9 : 5 7 13
10 : 5 8 14
11 : 6 7 13
12 : 6 8 14
13 : 9 11 14
14 : 10 12 13

382. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 10 12
9 : 5 7 13
10 : 5 8 14
11 : 6 7 14
12 : 6 8 13
13 : 9 12 14
14 : 10 11 13

383. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 10 13
9 : 5 7 12
10 : 5 8 13
11 : 6 7 14
12 : 6 9 14
13 : 8 10 14
14 : 11 12 13

384. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 10 13
9 : 5 7 12
10 : 5 8 14
11 : 6 7 13
12 : 6 9 14
13 : 8 11 14
14 : 10 12 13

385. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 10 13
9 : 5 7 12
10 : 5 8 14
11 : 6 7 14
12 : 6 9 13
13 : 8 12 14
14 : 10 11 13

386. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 10 13
9 : 5 7 13
10 : 5 8 12
11 : 6 7 14
12 : 6 10 14
13 : 8 9 14
14 : 11 12 13

387. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 10 13
9 : 5 7 13
10 : 5 8 14
11 : 6 7 14
12 : 6 13 14
13 : 8 9 12
14 : 10 11 12

388. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 10 13
9 : 5 7 14
10 : 5 8 11
11 : 6 7 10
12 : 6 13 14
13 : 8 12 14
14 : 9 12 13

389. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 10 13
9 : 5 7 14
10 : 5 8 12
11 : 6 7 13
12 : 6 10 14
13 : 8 11 14
14 : 9 12 13

390. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 10 13
9 : 5 7 14
10 : 5 8 12
11 : 6 7 14
12 : 6 10 13
13 : 8 12 14
14 : 9 11 13

391. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 10 13
9 : 5 7 14
10 : 5 8 13
11 : 6 7 14
12 : 6 13 14
13 : 8 10 12
14 : 9 11 12

392. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 10 13
9 : 5 7 14
10 : 5 8 14
11 : 6 7 13
12 : 6 13 14
13 : 8 11 12
14 : 9 10 12

393. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 13 14
9 : 5 7 11
10 : 5 13 14
11 : 6 7 9
12 : 6 13 14
13 : 8 10 12
14 : 8 10 12

394. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 13 14
9 : 5 7 12
10 : 5 13 14
11 : 6 7 13
12 : 6 9 14
13 : 8 10 11
14 : 8 10 12

395. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 13 14
9 : 5 7 13
10 : 5 12 13
11 : 6 7 14
12 : 6 10 14
13 : 8 9 10
14 : 8 11 12

396. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 13 14
9 : 5 7 13
10 : 5 12 14
11 : 6 7 13
12 : 6 10 14
13 : 8 9 11
14 : 8 10 12

397. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 11
8 : 4 13 14
9 : 5 7 13
10 : 5 12 14
11 : 6 7 14
12 : 6 10 13
13 : 8 9 12
14 : 8 10 11

398. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 13
8 : 4 11 13
9 : 5 7 14
10 : 5 12 13
11 : 6 8 14
12 : 6 10 14
13 : 7 8 10
14 : 9 11 12

399. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 9 10
6 : 3 11 12
7 : 4 9 13
8 : 4 11 14
9 : 5 7 14
10 : 5 12 13
11 : 6 8 13
12 : 6 10 14
13 : 7 10 11
14 : 8 9 12

400. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 6
4 : 1 5 7
5 : 2 3 4
6 : 2 3 7
7 : 4 6 8
8 : 7 9 10
9 : 8 11 12
10 : 8 13 14
11 : 9 13 14
12 : 9 13 14
13 : 10 11 12
14 : 10 11 12

401. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 6
4 : 1 5 7
5 : 2 3 4
6 : 2 3 8
7 : 4 8 9
8 : 6 7 10
9 : 7 11 12
10 : 8 13 14
11 : 9 13 14
12 : 9 13 14
13 : 10 11 12
14 : 10 11 12

402. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 6
4 : 1 5 7
5 : 2 3 4
6 : 2 3 8
7 : 4 9 10
8 : 6 9 11
9 : 7 8 12
10 : 7 13 14
11 : 8 13 14
12 : 9 13 14
13 : 10 11 12
14 : 10 11 12

403. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 6
4 : 1 5 7
5 : 2 3 4
6 : 2 3 8
7 : 4 9 10
8 : 6 11 12
9 : 7 11 13
10 : 7 12 13
11 : 8 9 14
12 : 8 10 14
13 : 9 10 14
14 : 11 12 13

404. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 6
4 : 1 5 7
5 : 2 3 4
6 : 2 3 8
7 : 4 9 10
8 : 6 11 12
9 : 7 11 13
10 : 7 12 14
11 : 8 9 14
12 : 8 10 13
13 : 9 12 14
14 : 10 11 13

405. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 6
4 : 1 5 7
5 : 2 3 4
6 : 2 3 8
7 : 4 9 10
8 : 6 11 12
9 : 7 11 13
10 : 7 13 14
11 : 8 9 14
12 : 8 13 14
13 : 9 10 12
14 : 10 11 12

406. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 6
4 : 1 7 8
5 : 2 3 7
6 : 2 3 9
7 : 4 5 10
8 : 4 9 11
9 : 6 8 12
10 : 7 13 14
11 : 8 13 14
12 : 9 13 14
13 : 10 11 12
14 : 10 11 12

407. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 6
4 : 1 7 8
5 : 2 3 7
6 : 2 3 9
7 : 4 5 10
8 : 4 10 11
9 : 6 12 13
10 : 7 8 14
11 : 8 12 13
12 : 9 11 14
13 : 9 11 14
14 : 10 12 13

408. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 6
4 : 1 7 8
5 : 2 3 7
6 : 2 3 9
7 : 4 5 10
8 : 4 11 12
9 : 6 11 13
10 : 7 12 13
11 : 8 9 14
12 : 8 10 14
13 : 9 10 14
14 : 11 12 13

409. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 6
4 : 1 7 8
5 : 2 3 7
6 : 2 3 9
7 : 4 5 10
8 : 4 11 12
9 : 6 11 13
10 : 7 12 14
11 : 8 9 14
12 : 8 10 13
13 : 9 12 14
14 : 10 11 13

410. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 6
4 : 1 7 8
5 : 2 3 7
6 : 2 3 9
7 : 4 5 10
8 : 4 11 12
9 : 6 11 13
10 : 7 13 14
11 : 8 9 14
12 : 8 13 14
13 : 9 10 12
14 : 10 11 12

411. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 6
4 : 1 7 8
5 : 2 3 9
6 : 2 3 10
7 : 4 9 10
8 : 4 11 12
9 : 5 7 13
10 : 6 7 14
11 : 8 13 14
12 : 8 13 14
13 : 9 11 12
14 : 10 11 12

412. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 6
4 : 1 7 8
5 : 2 3 9
6 : 2 3 10
7 : 4 9 11
8 : 4 9 12
9 : 5 7 8
10 : 6 13 14
11 : 7 13 14
12 : 8 13 14
13 : 10 11 12
14 : 10 11 12

413. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 6
4 : 1 7 8
5 : 2 3 9
6 : 2 3 10
7 : 4 9 11
8 : 4 10 12
9 : 5 7 13
10 : 6 8 14
11 : 7 12 13
12 : 8 11 14
13 : 9 11 14
14 : 10 12 13

414. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 6
4 : 1 7 8
5 : 2 3 9
6 : 2 3 10
7 : 4 9 11
8 : 4 10 12
9 : 5 7 13
10 : 6 8 14
11 : 7 12 14
12 : 8 11 13
13 : 9 12 14
14 : 10 11 13

415. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 6
4 : 1 7 8
5 : 2 3 9
6 : 2 3 10
7 : 4 9 11
8 : 4 10 12
9 : 5 7 13
10 : 6 8 14
11 : 7 13 14
12 : 8 13 14
13 : 9 11 12
14 : 10 11 12

416. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 6
4 : 1 7 8
5 : 2 3 9
6 : 2 3 10
7 : 4 9 11
8 : 4 11 12
9 : 5 7 13
10 : 6 12 14
11 : 7 8 14
12 : 8 10 13
13 : 9 12 14
14 : 10 11 13

417. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 6
4 : 1 7 8
5 : 2 3 9
6 : 2 3 10
7 : 4 9 11
8 : 4 12 13
9 : 5 7 12
10 : 6 11 13
11 : 7 10 14
12 : 8 9 14
13 : 8 10 14
14 : 11 12 13

418. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 6
4 : 1 7 8
5 : 2 3 9
6 : 2 3 10
7 : 4 9 11
8 : 4 12 13
9 : 5 7 12
10 : 6 13 14
11 : 7 13 14
12 : 8 9 14
13 : 8 10 11
14 : 10 11 12

419. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 6
4 : 1 7 8
5 : 2 3 9
6 : 2 3 10
7 : 4 9 11
8 : 4 12 13
9 : 5 7 14
10 : 6 11 12
11 : 7 10 13
12 : 8 10 14
13 : 8 11 14
14 : 9 12 13

420. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 6
4 : 1 7 8
5 : 2 3 9
6 : 2 3 10
7 : 4 11 12
8 : 4 11 13
9 : 5 11 14
10 : 6 12 13
11 : 7 8 9
12 : 7 10 14
13 : 8 10 14
14 : 9 12 13

421. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 6
4 : 1 7 8
5 : 2 3 9
6 : 2 3 10
7 : 4 11 12
8 : 4 13 14
9 : 5 11 13
10 : 6 12 14
11 : 7 9 14
12 : 7 10 13
13 : 8 9 12
14 : 8 10 11

422. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 7
4 : 1 6 7
5 : 2 3 8
6 : 2 4 9
7 : 3 4 10
8 : 5 11 12
9 : 6 11 13
10 : 7 12 13
11 : 8 9 14
12 : 8 10 14
13 : 9 10 14
14 : 11 12 13

423. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 7
4 : 1 6 7
5 : 2 3 8
6 : 2 4 9
7 : 3 4 10
8 : 5 11 12
9 : 6 11 13
10 : 7 12 14
11 : 8 9 14
12 : 8 10 13
13 : 9 12 14
14 : 10 11 13

424. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 7
4 : 1 6 8
5 : 2 3 8
6 : 2 4 9
7 : 3 10 11
8 : 4 5 12
9 : 6 10 13
10 : 7 9 14
11 : 7 12 13
12 : 8 11 14
13 : 9 11 14
14 : 10 12 13

425. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 7
4 : 1 6 8
5 : 2 3 8
6 : 2 4 9
7 : 3 10 11
8 : 4 5 12
9 : 6 13 14
10 : 7 12 13
11 : 7 13 14
12 : 8 10 14
13 : 9 10 11
14 : 9 11 12

426. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 7
4 : 1 6 8
5 : 2 3 9
6 : 2 4 10
7 : 3 8 11
8 : 4 7 12
9 : 5 10 13
10 : 6 9 14
11 : 7 12 13
12 : 8 11 14
13 : 9 11 14
14 : 10 12 13

427. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 7
4 : 1 6 8
5 : 2 3 9
6 : 2 4 10
7 : 3 8 11
8 : 4 7 12
9 : 5 10 13
10 : 6 9 14
11 : 7 12 14
12 : 8 11 13
13 : 9 12 14
14 : 10 11 13

428. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 7
4 : 1 6 8
5 : 2 3 9
6 : 2 4 10
7 : 3 8 11
8 : 4 7 12
9 : 5 10 13
10 : 6 9 14
11 : 7 13 14
12 : 8 13 14
13 : 9 11 12
14 : 10 11 12

429. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 7
4 : 1 6 8
5 : 2 3 9
6 : 2 4 10
7 : 3 8 11
8 : 4 7 12
9 : 5 11 13
10 : 6 12 13
11 : 7 9 14
12 : 8 10 14
13 : 9 10 14
14 : 11 12 13

430. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 7
4 : 1 6 8
5 : 2 3 9
6 : 2 4 10
7 : 3 8 11
8 : 4 7 12
9 : 5 11 13
10 : 6 12 14
11 : 7 9 14
12 : 8 10 13
13 : 9 12 14
14 : 10 11 13

431. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 7
4 : 1 6 8
5 : 2 3 9
6 : 2 4 10
7 : 3 8 11
8 : 4 7 12
9 : 5 11 13
10 : 6 13 14
11 : 7 9 14
12 : 8 13 14
13 : 9 10 12
14 : 10 11 12

432. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 7
4 : 1 6 8
5 : 2 3 9
6 : 2 4 10
7 : 3 8 11
8 : 4 7 12
9 : 5 12 13
10 : 6 11 13
11 : 7 10 14
12 : 8 9 14
13 : 9 10 14
14 : 11 12 13

433. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 7
4 : 1 6 8
5 : 2 3 9
6 : 2 4 10
7 : 3 8 11
8 : 4 7 12
9 : 5 12 13
10 : 6 11 14
11 : 7 10 13
12 : 8 9 14
13 : 9 11 14
14 : 10 12 13

434. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 7
4 : 1 6 8
5 : 2 3 9
6 : 2 4 10
7 : 3 8 11
8 : 4 7 12
9 : 5 12 13
10 : 6 13 14
11 : 7 13 14
12 : 8 9 14
13 : 9 10 11
14 : 10 11 12

435. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 7
4 : 1 6 8
5 : 2 3 9
6 : 2 4 10
7 : 3 8 11
8 : 4 7 12
9 : 5 13 14
10 : 6 13 14
11 : 7 12 13
12 : 8 11 14
13 : 9 10 11
14 : 9 10 12

436. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 7
4 : 1 6 8
5 : 2 3 9
6 : 2 4 10
7 : 3 9 11
8 : 4 10 12
9 : 5 7 13
10 : 6 8 14
11 : 7 12 13
12 : 8 11 14
13 : 9 11 14
14 : 10 12 13

437. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 7
4 : 1 6 8
5 : 2 3 9
6 : 2 4 10
7 : 3 9 11
8 : 4 10 12
9 : 5 7 13
10 : 6 8 14
11 : 7 12 14
12 : 8 11 13
13 : 9 12 14
14 : 10 11 13

438. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 7
4 : 1 6 8
5 : 2 3 9
6 : 2 4 10
7 : 3 9 11
8 : 4 10 12
9 : 5 7 13
10 : 6 8 14
11 : 7 13 14
12 : 8 13 14
13 : 9 11 12
14 : 10 11 12

439. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 7
4 : 1 6 8
5 : 2 3 9
6 : 2 4 10
7 : 3 9 11
8 : 4 11 12
9 : 5 7 13
10 : 6 12 14
11 : 7 8 14
12 : 8 10 13
13 : 9 12 14
14 : 10 11 13

440. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 7
4 : 1 6 8
5 : 2 3 9
6 : 2 4 10
7 : 3 9 11
8 : 4 11 12
9 : 5 7 13
10 : 6 13 14
11 : 7 8 14
12 : 8 13 14
13 : 9 10 12
14 : 10 11 12

441. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 7
4 : 1 6 8
5 : 2 3 9
6 : 2 4 10
7 : 3 9 11
8 : 4 12 13
9 : 5 7 12
10 : 6 11 14
11 : 7 10 13
12 : 8 9 14
13 : 8 11 14
14 : 10 12 13

442. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 7
4 : 1 6 8
5 : 2 3 9
6 : 2 4 10
7 : 3 9 11
8 : 4 12 13
9 : 5 7 12
10 : 6 13 14
11 : 7 13 14
12 : 8 9 14
13 : 8 10 11
14 : 10 11 12

443. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 7
4 : 1 6 8
5 : 2 3 9
6 : 2 4 10
7 : 3 10 11
8 : 4 9 12
9 : 5 8 13
10 : 6 7 14
11 : 7 12 13
12 : 8 11 14
13 : 9 11 14
14 : 10 12 13

444. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 7
4 : 1 6 8
5 : 2 3 9
6 : 2 4 10
7 : 3 10 11
8 : 4 11 12
9 : 5 12 13
10 : 6 7 14
11 : 7 8 13
12 : 8 9 14
13 : 9 11 14
14 : 10 12 13

445. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 7
4 : 1 6 8
5 : 2 3 9
6 : 2 4 10
7 : 3 10 11
8 : 4 11 12
9 : 5 13 14
10 : 6 7 13
11 : 7 8 14
12 : 8 13 14
13 : 9 10 12
14 : 9 11 12

446. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 7
4 : 1 6 8
5 : 2 3 9
6 : 2 4 10
7 : 3 10 11
8 : 4 12 13
9 : 5 11 12
10 : 6 7 14
11 : 7 9 13
12 : 8 9 14
13 : 8 11 14
14 : 10 12 13

447. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 7
4 : 1 6 8
5 : 2 3 9
6 : 2 4 10
7 : 3 10 11
8 : 4 12 13
9 : 5 11 14
10 : 6 7 12
11 : 7 9 13
12 : 8 10 14
13 : 8 11 14
14 : 9 12 13

448. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 7
4 : 1 6 8
5 : 2 3 9
6 : 2 4 10
7 : 3 10 11
8 : 4 12 13
9 : 5 12 13
10 : 6 7 14
11 : 7 12 14
12 : 8 9 11
13 : 8 9 14
14 : 10 11 13

449. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 7
4 : 1 6 8
5 : 2 3 9
6 : 2 4 10
7 : 3 11 12
8 : 4 11 12
9 : 5 13 14
10 : 6 13 14
11 : 7 8 13
12 : 7 8 14
13 : 9 10 11
14 : 9 10 12

450. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 7
4 : 1 6 8
5 : 2 3 9
6 : 2 4 10
7 : 3 11 12
8 : 4 11 13
9 : 5 11 14
10 : 6 12 13
11 : 7 8 9
12 : 7 10 14
13 : 8 10 14
14 : 9 12 13

451. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 7
4 : 1 6 8
5 : 2 3 9
6 : 2 4 10
7 : 3 11 12
8 : 4 11 13
9 : 5 11 14
10 : 6 12 14
11 : 7 8 9
12 : 7 10 13
13 : 8 12 14
14 : 9 10 13

452. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 7
4 : 1 6 8
5 : 2 3 9
6 : 2 4 10
7 : 3 11 12
8 : 4 11 13
9 : 5 11 14
10 : 6 13 14
11 : 7 8 9
12 : 7 13 14
13 : 8 10 12
14 : 9 10 12

453. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 7
4 : 1 6 8
5 : 2 3 9
6 : 2 4 10
7 : 3 11 12
8 : 4 11 13
9 : 5 12 14
10 : 6 13 14
11 : 7 8 14
12 : 7 9 13
13 : 8 10 12
14 : 9 10 11

454. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 7
4 : 1 6 8
5 : 2 3 9
6 : 2 4 10
7 : 3 11 12
8 : 4 11 13
9 : 5 13 14
10 : 6 12 14
11 : 7 8 14
12 : 7 10 13
13 : 8 9 12
14 : 9 10 11

455. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 7
4 : 1 6 8
5 : 2 3 9
6 : 2 4 10
7 : 3 11 12
8 : 4 13 14
9 : 5 11 12
10 : 6 13 14
11 : 7 9 13
12 : 7 9 14
13 : 8 10 11
14 : 8 10 12

456. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 7
4 : 1 6 8
5 : 2 3 9
6 : 2 4 10
7 : 3 11 12
8 : 4 13 14
9 : 5 11 13
10 : 6 12 14
11 : 7 9 14
12 : 7 10 13
13 : 8 9 12
14 : 8 10 11

457. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 7
4 : 1 6 8
5 : 2 3 9
6 : 2 4 10
7 : 3 11 12
8 : 4 13 14
9 : 5 13 14
10 : 6 11 12
11 : 7 10 13
12 : 7 10 14
13 : 8 9 11
14 : 8 9 12

458. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 7
4 : 1 8 9
5 : 2 3 8
6 : 2 7 10
7 : 3 6 11
8 : 4 5 12
9 : 4 10 13
10 : 6 9 14
11 : 7 13 14
12 : 8 13 14
13 : 9 11 12
14 : 10 11 12

459. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 7
4 : 1 8 9
5 : 2 3 8
6 : 2 7 10
7 : 3 6 11
8 : 4 5 12
9 : 4 12 13
10 : 6 13 14
11 : 7 13 14
12 : 8 9 14
13 : 9 10 11
14 : 10 11 12

460. Graph gelesen

1 : 2 3 4
2 : 1 5 6
3 : 1 5 7
4 : 1 8 9
5 : 2 3 8
6 : 2 9 10
7 : 3 10 11
8 : 4 5 12
9 : 4 6 13
