
1. Graph gelesen

1 : 2 3 4
4 : 1 2 5
5 : 3 4 6
6 : 5 7 8
7 : 6 9 10
8 : 6 11 12
9 : 7 11 13
10 : 7 12 14
11 : 8 9 13
12 : 8 10 15
13 : 9 11 16
14 : 10 15 16
15 : 12 14 16
16 : 13 14 15

83. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 5
5 : 3 4 6
6 : 5 7 8
7 : 6 9 10
8 : 6 11 12
9 : 7 11 13
10 : 7 12 14
11 : 8 9 14
12 : 8 10 15
13 : 9 15 16
14 : 10 11 16
15 : 12 13 16
16 : 13 14 15

84. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 5
5 : 3 4 6
6 : 5 7 8
7 : 6 9 10
8 : 6 11 12
9 : 7 11 13
10 : 7 12 14
11 : 8 9 15
12 : 8 10 16
13 : 9 14 15
14 : 10 13 16
15 : 11 13 16
16 : 12 14 15

85. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 5
5 : 3 4 6
6 : 5 7 8
7 : 6 9 10
8 : 6 11 12
9 : 7 11 13
10 : 7 12 14
11 : 8 9 15
12 : 8 10 16
13 : 9 14 16
14 : 10 13 15
15 : 11 14 16
16 : 12 13 15

86. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 5
5 : 3 4 6
6 : 5 7 8
7 : 6 9 10
8 : 6 11 12
9 : 7 11 13
10 : 7 12 14
11 : 8 9 15
12 : 8 10 16
13 : 9 15 16
14 : 10 15 16
15 : 11 13 14
16 : 12 13 14

87. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 5
5 : 3 4 6
6 : 5 7 8
7 : 6 9 10
8 : 6 11 12
9 : 7 11 13
10 : 7 13 14
11 : 8 9 13
12 : 8 15 16
13 : 9 10 11
14 : 10 15 16
15 : 12 14 16
16 : 12 14 15

88. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 5
5 : 3 4 6
6 : 5 7 8
7 : 6 9 10
8 : 6 11 12
9 : 7 11 13
10 : 7 13 14
11 : 8 9 14
12 : 8 15 16
13 : 9 10 15
14 : 10 11 16
15 : 12 13 16
16 : 12 14 15

89. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 5
5 : 3 4 6
6 : 5 7 8
7 : 6 9 10
8 : 6 11 12
9 : 7 11 13
10 : 7 13 14
11 : 8 9 15
12 : 8 13 16
13 : 9 10 12
14 : 10 15 16
15 : 11 14 16
16 : 12 14 15

90. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 5
5 : 3 4 6
6 : 5 7 8
7 : 6 9 10
8 : 6 11 12
9 : 7 11 13
10 : 7 13 14
11 : 8 9 15
12 : 8 14 15
13 : 9 10 16
14 : 10 12 16
15 : 11 12 16
16 : 13 14 15

91. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 5
5 : 3 4 6
6 : 5 7 8
7 : 6 9 10
8 : 6 11 12
9 : 7 11 13
10 : 7 13 14
11 : 8 9 15
12 : 8 14 16
13 : 9 10 15
14 : 10 12 16
15 : 11 13 16
16 : 12 14 15

92. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 5
5 : 3 4 6
6 : 5 7 8
7 : 6 9 10
8 : 6 11 12
9 : 7 11 13
10 : 7 13 14
11 : 8 9 15
12 : 8 14 16
13 : 9 10 16
14 : 10 12 15
15 : 11 14 16
16 : 12 13 15

93. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 5
5 : 3 4 6
6 : 5 7 8
7 : 6 9 10
8 : 6 11 12
9 : 7 11 13
10 : 7 13 14
11 : 8 9 15
12 : 8 15 16
13 : 9 10 14
14 : 10 13 16
15 : 11 12 16
16 : 12 14 15

94. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 5
5 : 3 4 6
6 : 5 7 8
7 : 6 9 10
8 : 6 11 12
9 : 7 11 13
10 : 7 13 14
11 : 8 9 15
12 : 8 15 16
13 : 9 10 16
14 : 10 15 16
15 : 11 12 14
16 : 12 13 14

95. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 5
5 : 3 4 6
6 : 5 7 8
7 : 6 9 10
8 : 6 11 12
9 : 7 11 13
10 : 7 14 15
11 : 8 9 13
12 : 8 14 15
13 : 9 11 16
14 : 10 12 16
15 : 10 12 16
16 : 13 14 15

96. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 5
5 : 3 4 6
6 : 5 7 8
7 : 6 9 10
8 : 6 11 12
9 : 7 11 13
10 : 7 14 15
11 : 8 9 13
12 : 8 14 16
13 : 9 11 15
14 : 10 12 16
15 : 10 13 16
16 : 12 14 15

97. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 5
5 : 3 4 6
6 : 5 7 8
7 : 6 9 10
8 : 6 11 12
9 : 7 11 13
10 : 7 14 15
11 : 8 9 14
12 : 8 13 15
13 : 9 12 16
14 : 10 11 16
15 : 10 12 16
16 : 13 14 15

98. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 5
5 : 3 4 6
6 : 5 7 8
7 : 6 9 10
8 : 6 11 12
9 : 7 11 13
10 : 7 14 15
11 : 8 9 14
12 : 8 13 16
13 : 9 12 15
14 : 10 11 16
15 : 10 13 16
16 : 12 14 15

99. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 5
5 : 3 4 6
6 : 5 7 8
7 : 6 9 10
8 : 6 11 12
9 : 7 11 13
10 : 7 14 15
11 : 8 9 14
12 : 8 13 16
13 : 9 12 16
14 : 10 11 15
15 : 10 14 16
16 : 12 13 15

100. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 5
5 : 3 4 6
6 : 5 7 8
7 : 6 9 10
8 : 6 11 12
9 : 7 11 13
10 : 7 14 15
11 : 8 9 14
12 : 8 15 16
13 : 9 14 16
14 : 10 11 13
15 : 10 12 16
16 : 12 13 15

101. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 5
5 : 3 4 6
6 : 5 7 8
7 : 6 9 10
8 : 6 11 12
9 : 7 11 13
10 : 7 14 15
11 : 8 9 14
12 : 8 15 16
13 : 9 15 16
14 : 10 11 16
15 : 10 12 13
16 : 12 13 14

102. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 5
5 : 3 4 6
6 : 5 7 8
7 : 6 9 10
8 : 6 11 12
9 : 7 11 13
10 : 7 14 15
11 : 8 9 16
12 : 8 14 15
13 : 9 14 16
14 : 10 12 13
15 : 10 12 16
16 : 11 13 15

103. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 5
5 : 3 4 6
6 : 5 7 8
7 : 6 9 10
8 : 6 11 12
9 : 7 13 14
10 : 7 13 14
11 : 8 13 15
12 : 8 15 16
13 : 9 10 11
14 : 9 10 16
15 : 11 12 16
16 : 12 14 15

104. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 5
5 : 3 4 6
6 : 5 7 8
7 : 6 9 10
8 : 6 11 12
9 : 7 13 14
10 : 7 13 14
11 : 8 15 16
12 : 8 15 16
13 : 9 10 14
14 : 9 10 13
15 : 11 12 16
16 : 11 12 15

105. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 5
5 : 3 4 6
6 : 5 7 8
7 : 6 9 10
8 : 6 11 12
9 : 7 13 14
10 : 7 13 14
11 : 8 15 16
12 : 8 15 16
13 : 9 10 15
14 : 9 10 16
15 : 11 12 13
16 : 11 12 14

106. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 5
5 : 3 4 6
6 : 5 7 8
7 : 6 9 10
8 : 6 11 12
9 : 7 13 14
10 : 7 13 15
11 : 8 13 14
12 : 8 15 16
13 : 9 10 11
14 : 9 11 16
15 : 10 12 16
16 : 12 14 15

107. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 5
5 : 3 4 6
6 : 5 7 8
7 : 6 9 10
8 : 6 11 12
9 : 7 13 14
10 : 7 13 15
11 : 8 13 16
12 : 8 14 15
13 : 9 10 11
14 : 9 12 16
15 : 10 12 16
16 : 11 14 15

108. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 5
5 : 3 4 6
6 : 5 7 8
7 : 6 9 10
8 : 6 11 12
9 : 7 13 14
10 : 7 13 15
11 : 8 13 16
12 : 8 14 16
13 : 9 10 11
14 : 9 12 15
15 : 10 14 16
16 : 11 12 15

109. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 5
5 : 3 4 6
6 : 5 7 8
7 : 6 9 10
8 : 6 11 12
9 : 7 13 14
10 : 7 13 15
11 : 8 14 16
12 : 8 15 16
13 : 9 10 14
14 : 9 11 13
15 : 10 12 16
16 : 11 12 15

110. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 5
5 : 3 4 6
6 : 5 7 8
7 : 6 9 10
8 : 6 11 12
9 : 7 13 14
10 : 7 13 15
11 : 8 14 16
12 : 8 15 16
13 : 9 10 16
14 : 9 11 15
15 : 10 12 14
16 : 11 12 13

111. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 5
5 : 3 4 6
6 : 5 7 8
7 : 6 9 10
8 : 6 11 12
9 : 7 13 14
10 : 7 15 16
11 : 8 13 14
12 : 8 15 16
13 : 9 11 14
14 : 9 11 13
15 : 10 12 16
16 : 10 12 15

112. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 5
5 : 3 4 6
6 : 5 7 8
7 : 6 9 10
8 : 6 11 12
9 : 7 13 14
10 : 7 15 16
11 : 8 13 14
12 : 8 15 16
13 : 9 11 15
14 : 9 11 16
15 : 10 12 13
16 : 10 12 14

113. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 5
5 : 3 4 6
6 : 5 7 8
7 : 6 9 10
8 : 6 11 12
9 : 7 13 14
10 : 7 15 16
11 : 8 13 15
12 : 8 14 16
13 : 9 11 14
14 : 9 12 13
15 : 10 11 16
16 : 10 12 15

114. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 5
5 : 3 4 6
6 : 5 7 8
7 : 6 9 10
8 : 6 11 12
9 : 7 13 14
10 : 7 15 16
11 : 8 13 15
12 : 8 14 16
13 : 9 11 16
14 : 9 12 15
15 : 10 11 14
16 : 10 12 13

115. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 6 7
6 : 4 5 7
7 : 5 6 8
8 : 7 9 10
9 : 8 10 11
10 : 8 9 12
11 : 9 12 13
12 : 10 11 14
13 : 11 15 16
14 : 12 15 16
15 : 13 14 16
16 : 13 14 15

116. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 6 7
6 : 4 5 7
7 : 5 6 8
8 : 7 9 10
9 : 8 10 11
10 : 8 9 12
11 : 9 13 14
12 : 10 13 15
13 : 11 12 16
14 : 11 15 16
15 : 12 14 16
16 : 13 14 15

117. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 6 7
6 : 4 5 7
7 : 5 6 8
8 : 7 9 10
9 : 8 10 11
10 : 8 9 12
11 : 9 13 14
12 : 10 15 16
13 : 11 14 15
14 : 11 13 16
15 : 12 13 16
16 : 12 14 15

118. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 6 7
6 : 4 5 7
7 : 5 6 8
8 : 7 9 10
9 : 8 10 11
10 : 8 9 12
11 : 9 13 14
12 : 10 15 16
13 : 11 15 16
14 : 11 15 16
15 : 12 13 14
16 : 12 13 14

119. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 6 7
6 : 4 5 7
7 : 5 6 8
8 : 7 9 10
9 : 8 11 12
10 : 8 11 12
11 : 9 10 13
12 : 9 10 14
13 : 11 15 16
14 : 12 15 16
15 : 13 14 16
16 : 13 14 15

120. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 6 7
6 : 4 5 7
7 : 5 6 8
8 : 7 9 10
9 : 8 11 12
10 : 8 11 13
11 : 9 10 12
12 : 9 11 14
13 : 10 15 16
14 : 12 15 16
15 : 13 14 16
16 : 13 14 15

121. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 6 7
6 : 4 5 7
7 : 5 6 8
8 : 7 9 10
9 : 8 11 12
10 : 8 11 13
11 : 9 10 14
12 : 9 13 15
13 : 10 12 16
14 : 11 15 16
15 : 12 14 16
16 : 13 14 15

122. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 6 7
6 : 4 5 7
7 : 5 6 8
8 : 7 9 10
9 : 8 11 12
10 : 8 11 13
11 : 9 10 14
12 : 9 14 15
13 : 10 15 16
14 : 11 12 16
15 : 12 13 16
16 : 13 14 15

123. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 6 7
6 : 4 5 7
7 : 5 6 8
8 : 7 9 10
9 : 8 11 12
10 : 8 11 13
11 : 9 10 14
12 : 9 15 16
13 : 10 15 16
14 : 11 15 16
15 : 12 13 14
16 : 12 13 14

124. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 6 7
6 : 4 5 7
7 : 5 6 8
8 : 7 9 10
9 : 8 11 12
10 : 8 13 14
11 : 9 12 13
12 : 9 11 15
13 : 10 11 16
14 : 10 15 16
15 : 12 14 16
16 : 13 14 15

125. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 6 7
6 : 4 5 7
7 : 5 6 8
8 : 7 9 10
9 : 8 11 12
10 : 8 13 14
11 : 9 12 15
12 : 9 11 15
13 : 10 14 16
14 : 10 13 16
15 : 11 12 16
16 : 13 14 15

126. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 6 7
6 : 4 5 7
7 : 5 6 8
8 : 7 9 10
9 : 8 11 12
10 : 8 13 14
11 : 9 12 15
12 : 9 11 16
13 : 10 14 15
14 : 10 13 16
15 : 11 13 16
16 : 12 14 15

127. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 6 7
6 : 4 5 7
7 : 5 6 8
8 : 7 9 10
9 : 8 11 12
10 : 8 13 14
11 : 9 12 15
12 : 9 11 16
13 : 10 15 16
14 : 10 15 16
15 : 11 13 14
16 : 12 13 14

128. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 6 7
6 : 4 5 7
7 : 5 6 8
8 : 7 9 10
9 : 8 11 12
10 : 8 13 14
11 : 9 13 14
12 : 9 15 16
13 : 10 11 15
14 : 10 11 16
15 : 12 13 16
16 : 12 14 15

129. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 6 7
6 : 4 5 7
7 : 5 6 8
8 : 7 9 10
9 : 8 11 12
10 : 8 13 14
11 : 9 13 15
12 : 9 14 15
13 : 10 11 16
14 : 10 12 16
15 : 11 12 16
16 : 13 14 15

130. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 6 7
6 : 4 5 7
7 : 5 6 8
8 : 7 9 10
9 : 8 11 12
10 : 8 13 14
11 : 9 13 15
12 : 9 14 16
13 : 10 11 15
14 : 10 12 16
15 : 11 13 16
16 : 12 14 15

131. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 6 7
6 : 4 5 7
7 : 5 6 8
8 : 7 9 10
9 : 8 11 12
10 : 8 13 14
11 : 9 13 15
12 : 9 14 16
13 : 10 11 16
14 : 10 12 15
15 : 11 14 16
16 : 12 13 15

132. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 6 7
6 : 4 5 7
7 : 5 6 8
8 : 7 9 10
9 : 8 11 12
10 : 8 13 14
11 : 9 13 15
12 : 9 15 16
13 : 10 11 16
14 : 10 15 16
15 : 11 12 14
16 : 12 13 14

133. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 6 7
6 : 4 5 8
7 : 5 8 9
8 : 6 7 9
9 : 7 8 10
10 : 9 11 12
11 : 10 13 14
12 : 10 13 15
13 : 11 12 16
14 : 11 15 16
15 : 12 14 16
16 : 13 14 15

134. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 6 7
6 : 4 5 8
7 : 5 8 9
8 : 6 7 9
9 : 7 8 10
10 : 9 11 12
11 : 10 13 14
12 : 10 15 16
13 : 11 14 15
14 : 11 13 16
15 : 12 13 16
16 : 12 14 15

135. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 6 7
6 : 4 5 8
7 : 5 8 9
8 : 6 7 9
9 : 7 8 10
10 : 9 11 12
11 : 10 13 14
12 : 10 15 16
13 : 11 15 16
14 : 11 15 16
15 : 12 13 14
16 : 12 13 14

136. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 6 7
6 : 4 5 8
7 : 5 8 9
8 : 6 7 10
9 : 7 10 11
10 : 8 9 12
11 : 9 12 13
12 : 10 11 14
13 : 11 15 16
14 : 12 15 16
15 : 13 14 16
16 : 13 14 15

137. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 6 7
6 : 4 5 8
7 : 5 8 9
8 : 6 7 10
9 : 7 10 11
10 : 8 9 12
11 : 9 13 14
12 : 10 13 15
13 : 11 12 16
14 : 11 15 16
15 : 12 14 16
16 : 13 14 15

138. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 6 7
6 : 4 5 8
7 : 5 8 9
8 : 6 7 10
9 : 7 10 11
10 : 8 9 12
11 : 9 13 14
12 : 10 15 16
13 : 11 14 15
14 : 11 13 16
15 : 12 13 16
16 : 12 14 15

139. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 6 7
6 : 4 5 8
7 : 5 8 9
8 : 6 7 10
9 : 7 10 11
10 : 8 9 12
11 : 9 13 14
12 : 10 15 16
13 : 11 15 16
14 : 11 15 16
15 : 12 13 14
16 : 12 13 14

140. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 6 7
6 : 4 5 8
7 : 5 8 9
8 : 6 7 10
9 : 7 11 12
10 : 8 11 12
11 : 9 10 13
12 : 9 10 14
13 : 11 15 16
14 : 12 15 16
15 : 13 14 16
16 : 13 14 15

141. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 6 7
6 : 4 5 8
7 : 5 8 9
8 : 6 7 10
9 : 7 11 12
10 : 8 11 13
11 : 9 10 12
12 : 9 11 14
13 : 10 15 16
14 : 12 15 16
15 : 13 14 16
16 : 13 14 15

142. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 6 7
6 : 4 5 8
7 : 5 8 9
8 : 6 7 10
9 : 7 11 12
10 : 8 11 13
11 : 9 10 14
12 : 9 13 15
13 : 10 12 16
14 : 11 15 16
15 : 12 14 16
16 : 13 14 15

143. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 6 7
6 : 4 5 8
7 : 5 8 9
8 : 6 7 10
9 : 7 11 12
10 : 8 11 13
11 : 9 10 14
12 : 9 14 15
13 : 10 15 16
14 : 11 12 16
15 : 12 13 16
16 : 13 14 15

144. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 6 7
6 : 4 5 8
7 : 5 8 9
8 : 6 7 10
9 : 7 11 12
10 : 8 11 13
11 : 9 10 14
12 : 9 15 16
13 : 10 15 16
14 : 11 15 16
15 : 12 13 14
16 : 12 13 14

145. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 6 7
6 : 4 5 8
7 : 5 8 9
8 : 6 7 10
9 : 7 11 12
10 : 8 13 14
11 : 9 12 13
12 : 9 11 15
13 : 10 11 16
14 : 10 15 16
15 : 12 14 16
16 : 13 14 15

146. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 6 7
6 : 4 5 8
7 : 5 8 9
8 : 6 7 10
9 : 7 11 12
10 : 8 13 14
11 : 9 12 15
12 : 9 11 15
13 : 10 14 16
14 : 10 13 16
15 : 11 12 16
16 : 13 14 15

147. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 6 7
6 : 4 5 8
7 : 5 8 9
8 : 6 7 10
9 : 7 11 12
10 : 8 13 14
11 : 9 12 15
12 : 9 11 16
13 : 10 14 15
14 : 10 13 16
15 : 11 13 16
16 : 12 14 15

148. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 6 7
6 : 4 5 8
7 : 5 8 9
8 : 6 7 10
9 : 7 11 12
10 : 8 13 14
11 : 9 12 15
12 : 9 11 16
13 : 10 15 16
14 : 10 15 16
15 : 11 13 14
16 : 12 13 14

149. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 6 7
6 : 4 5 8
7 : 5 8 9
8 : 6 7 10
9 : 7 11 12
10 : 8 13 14
11 : 9 13 14
12 : 9 15 16
13 : 10 11 15
14 : 10 11 16
15 : 12 13 16
16 : 12 14 15

150. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 6 7
6 : 4 5 8
7 : 5 8 9
8 : 6 7 10
9 : 7 11 12
10 : 8 13 14
11 : 9 13 15
12 : 9 14 15
13 : 10 11 16
14 : 10 12 16
15 : 11 12 16
16 : 13 14 15

151. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 6 7
6 : 4 5 8
7 : 5 8 9
8 : 6 7 10
9 : 7 11 12
10 : 8 13 14
11 : 9 13 15
12 : 9 14 16
13 : 10 11 15
14 : 10 12 16
15 : 11 13 16
16 : 12 14 15

152. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 6 7
6 : 4 5 8
7 : 5 8 9
8 : 6 7 10
9 : 7 11 12
10 : 8 13 14
11 : 9 13 15
12 : 9 14 16
13 : 10 11 16
14 : 10 12 15
15 : 11 14 16
16 : 12 13 15

153. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 6 7
6 : 4 5 8
7 : 5 8 9
8 : 6 7 10
9 : 7 11 12
10 : 8 13 14
11 : 9 13 15
12 : 9 15 16
13 : 10 11 16
14 : 10 15 16
15 : 11 12 14
16 : 12 13 14

154. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 6 7
6 : 4 5 8
7 : 5 9 10
8 : 6 9 10
9 : 7 8 11
10 : 7 8 12
11 : 9 12 13
12 : 10 11 14
13 : 11 15 16
14 : 12 15 16
15 : 13 14 16
16 : 13 14 15

155. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 6 7
6 : 4 5 8
7 : 5 9 10
8 : 6 9 10
9 : 7 8 11
10 : 7 8 12
11 : 9 13 14
12 : 10 13 15
13 : 11 12 16
14 : 11 15 16
15 : 12 14 16
16 : 13 14 15

156. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 6 7
6 : 4 5 8
7 : 5 9 10
8 : 6 9 10
9 : 7 8 11
10 : 7 8 12
11 : 9 13 14
12 : 10 15 16
13 : 11 14 15
14 : 11 13 16
15 : 12 13 16
16 : 12 14 15

157. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 6 7
6 : 4 5 8
7 : 5 9 10
8 : 6 9 10
9 : 7 8 11
10 : 7 8 12
11 : 9 13 14
12 : 10 15 16
13 : 11 15 16
14 : 11 15 16
15 : 12 13 14
16 : 12 13 14

158. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 6 7
6 : 4 5 8
7 : 5 9 10
8 : 6 9 11
9 : 7 8 10
10 : 7 9 12
11 : 8 12 13
12 : 10 11 14
13 : 11 15 16
14 : 12 15 16
15 : 13 14 16
16 : 13 14 15

159. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 6 7
6 : 4 5 8
7 : 5 9 10
8 : 6 9 11
9 : 7 8 10
10 : 7 9 12
11 : 8 13 14
12 : 10 13 15
13 : 11 12 16
14 : 11 15 16
15 : 12 14 16
16 : 13 14 15

160. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 6 7
6 : 4 5 8
7 : 5 9 10
8 : 6 9 11
9 : 7 8 10
10 : 7 9 12
11 : 8 13 14
12 : 10 15 16
13 : 11 14 15
14 : 11 13 16
15 : 12 13 16
16 : 12 14 15

161. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 6 7
6 : 4 5 8
7 : 5 9 10
8 : 6 9 11
9 : 7 8 10
10 : 7 9 12
11 : 8 13 14
12 : 10 15 16
13 : 11 15 16
14 : 11 15 16
15 : 12 13 14
16 : 12 13 14

162. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 6 7
6 : 4 5 8
7 : 5 9 10
8 : 6 9 11
9 : 7 8 12
10 : 7 11 12
11 : 8 10 13
12 : 9 10 14
13 : 11 15 16
14 : 12 15 16
15 : 13 14 16
16 : 13 14 15

163. Graph gelesen

1 : 2 3 4
2 : 1 3 4
3 : 1 2 5
4 : 1 2 6
5 : 3 6 7
6 : 4 5 8
7 : 5 9 10
