
1. Graph gelesen

1 : 2 3 4 5
7 : 3 4 10 11
8 : 5 6 11 12
9 : 5 10 11 12
10 : 6 7 9 12
11 : 7 8 9 12
12 : 8 9 10 11

91. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 7
5 : 1 2 8 9
6 : 3 4 8 10
7 : 3 4 11 12
8 : 5 6 9 10
9 : 5 8 11 12
10 : 6 8 11 12
11 : 7 9 10 12
12 : 7 9 10 11

92. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 7
5 : 1 2 8 9
6 : 3 4 8 10
7 : 3 4 11 12
8 : 5 6 9 11
9 : 5 8 10 12
10 : 6 9 11 12
11 : 7 8 10 12
12 : 7 9 10 11

93. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 7
5 : 1 2 8 9
6 : 3 4 8 10
7 : 3 4 11 12
8 : 5 6 10 11
9 : 5 10 11 12
10 : 6 8 9 12
11 : 7 8 9 12
12 : 7 9 10 11

94. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 7
5 : 1 2 8 9
6 : 3 4 8 10
7 : 3 4 11 12
8 : 5 6 11 12
9 : 5 10 11 12
10 : 6 9 11 12
11 : 7 8 9 10
12 : 7 8 9 10

95. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 7
5 : 1 2 8 9
6 : 3 4 10 11
7 : 3 4 10 11
8 : 5 9 10 12
9 : 5 8 11 12
10 : 6 7 8 12
11 : 6 7 9 12
12 : 8 9 10 11

96. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 7
5 : 1 2 8 9
6 : 3 4 10 11
7 : 3 4 10 12
8 : 5 9 10 11
9 : 5 8 11 12
10 : 6 7 8 12
11 : 6 8 9 12
12 : 7 9 10 11

97. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 7
5 : 1 2 8 9
6 : 3 4 10 11
7 : 3 4 10 12
8 : 5 9 11 12
9 : 5 8 11 12
10 : 6 7 11 12
11 : 6 8 9 10
12 : 7 8 9 10

98. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 7
5 : 1 2 8 9
6 : 3 4 10 11
7 : 3 4 10 12
8 : 5 10 11 12
9 : 5 10 11 12
10 : 6 7 8 9
11 : 6 8 9 12
12 : 7 8 9 11

99. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 8
5 : 1 2 6 9
6 : 3 4 5 7
7 : 3 6 10 11
8 : 4 9 10 12
9 : 5 8 11 12
10 : 7 8 11 12
11 : 7 9 10 12
12 : 8 9 10 11

100. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 8
5 : 1 2 6 9
6 : 3 4 5 7
7 : 3 6 10 11
8 : 4 10 11 12
9 : 5 10 11 12
10 : 7 8 9 12
11 : 7 8 9 12
12 : 8 9 10 11

101. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 8
5 : 1 2 6 9
6 : 3 4 5 10
7 : 3 8 9 10
8 : 4 7 11 12
9 : 5 7 11 12
10 : 6 7 11 12
11 : 8 9 10 12
12 : 8 9 10 11

102. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 8
5 : 1 2 6 9
6 : 3 4 5 10
7 : 3 8 9 11
8 : 4 7 10 12
9 : 5 7 11 12
10 : 6 8 11 12
11 : 7 9 10 12
12 : 8 9 10 11

103. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 8
5 : 1 2 6 9
6 : 3 4 5 10
7 : 3 8 10 11
8 : 4 7 11 12
9 : 5 10 11 12
10 : 6 7 9 12
11 : 7 8 9 12
12 : 8 9 10 11

104. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 8
5 : 1 2 6 9
6 : 3 4 5 10
7 : 3 8 11 12
8 : 4 7 11 12
9 : 5 10 11 12
10 : 6 9 11 12
11 : 7 8 9 10
12 : 7 8 9 10

105. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 8
5 : 1 2 6 9
6 : 3 4 5 10
7 : 3 10 11 12
8 : 4 10 11 12
9 : 5 10 11 12
10 : 6 7 8 9
11 : 7 8 9 12
12 : 7 8 9 11

106. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 8
5 : 1 2 7 8
6 : 3 4 9 10
7 : 3 5 9 11
8 : 4 5 10 12
9 : 6 7 11 12
10 : 6 8 11 12
11 : 7 9 10 12
12 : 8 9 10 11

107. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 8
5 : 1 2 7 9
6 : 3 4 7 10
7 : 3 5 6 11
8 : 4 9 10 12
9 : 5 8 11 12
10 : 6 8 11 12
11 : 7 9 10 12
12 : 8 9 10 11

108. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 8
5 : 1 2 7 9
6 : 3 4 7 10
7 : 3 5 6 11
8 : 4 9 11 12
9 : 5 8 10 12
10 : 6 9 11 12
11 : 7 8 10 12
12 : 8 9 10 11

109. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 8
5 : 1 2 7 9
6 : 3 4 7 10
7 : 3 5 6 11
8 : 4 10 11 12
9 : 5 10 11 12
10 : 6 8 9 12
11 : 7 8 9 12
12 : 8 9 10 11

110. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 8
5 : 1 2 7 9
6 : 3 4 8 9
7 : 3 5 10 11
8 : 4 6 10 12
9 : 5 6 11 12
10 : 7 8 11 12
11 : 7 9 10 12
12 : 8 9 10 11

111. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 8
5 : 1 2 7 9
6 : 3 4 8 10
7 : 3 5 8 11
8 : 4 6 7 12
9 : 5 10 11 12
10 : 6 9 11 12
11 : 7 9 10 12
12 : 8 9 10 11

112. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 8
5 : 1 2 7 9
6 : 3 4 8 10
7 : 3 5 9 10
8 : 4 6 11 12
9 : 5 7 11 12
10 : 6 7 11 12
11 : 8 9 10 12
12 : 8 9 10 11

113. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 8
5 : 1 2 7 9
6 : 3 4 8 10
7 : 3 5 9 11
8 : 4 6 10 12
9 : 5 7 11 12
10 : 6 8 11 12
11 : 7 9 10 12
12 : 8 9 10 11

114. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 8
5 : 1 2 7 9
6 : 3 4 8 10
7 : 3 5 9 11
8 : 4 6 11 12
9 : 5 7 10 12
10 : 6 9 11 12
11 : 7 8 10 12
12 : 8 9 10 11

115. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 8
5 : 1 2 7 9
6 : 3 4 8 10
7 : 3 5 10 11
8 : 4 6 9 12
9 : 5 8 11 12
10 : 6 7 11 12
11 : 7 9 10 12
12 : 8 9 10 11

116. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 8
5 : 1 2 7 9
6 : 3 4 8 10
7 : 3 5 10 11
8 : 4 6 11 12
9 : 5 10 11 12
10 : 6 7 9 12
11 : 7 8 9 12
12 : 8 9 10 11

117. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 8
5 : 1 2 7 9
6 : 3 4 8 10
7 : 3 5 11 12
8 : 4 6 9 10
9 : 5 8 11 12
10 : 6 8 11 12
11 : 7 9 10 12
12 : 7 9 10 11

118. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 8
5 : 1 2 7 9
6 : 3 4 8 10
7 : 3 5 11 12
8 : 4 6 9 11
9 : 5 8 10 12
10 : 6 9 11 12
11 : 7 8 10 12
12 : 7 9 10 11

119. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 8
5 : 1 2 7 9
6 : 3 4 8 10
7 : 3 5 11 12
8 : 4 6 10 11
9 : 5 10 11 12
10 : 6 8 9 12
11 : 7 8 9 12
12 : 7 9 10 11

120. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 8
5 : 1 2 7 9
6 : 3 4 8 10
7 : 3 5 11 12
8 : 4 6 11 12
9 : 5 10 11 12
10 : 6 9 11 12
11 : 7 8 9 10
12 : 7 8 9 10

121. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 8
5 : 1 2 7 9
6 : 3 4 9 10
7 : 3 5 8 10
8 : 4 7 11 12
9 : 5 6 11 12
10 : 6 7 11 12
11 : 8 9 10 12
12 : 8 9 10 11

122. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 8
5 : 1 2 7 9
6 : 3 4 9 10
7 : 3 5 8 11
8 : 4 7 10 12
9 : 5 6 11 12
10 : 6 8 11 12
11 : 7 9 10 12
12 : 8 9 10 11

123. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 8
5 : 1 2 7 9
6 : 3 4 9 10
7 : 3 5 8 11
8 : 4 7 11 12
9 : 5 6 10 12
10 : 6 9 11 12
11 : 7 8 10 12
12 : 8 9 10 11

124. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 8
5 : 1 2 7 9
6 : 3 4 9 10
7 : 3 5 10 11
8 : 4 9 11 12
9 : 5 6 8 12
10 : 6 7 11 12
11 : 7 8 10 12
12 : 8 9 10 11

125. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 8
5 : 1 2 7 9
6 : 3 4 9 10
7 : 3 5 10 11
8 : 4 10 11 12
9 : 5 6 11 12
10 : 6 7 8 12
11 : 7 8 9 12
12 : 8 9 10 11

126. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 8
5 : 1 2 7 9
6 : 3 4 9 10
7 : 3 5 11 12
8 : 4 9 10 11
9 : 5 6 8 12
10 : 6 8 11 12
11 : 7 8 10 12
12 : 7 9 10 11

127. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 8
5 : 1 2 7 9
6 : 3 4 9 10
7 : 3 5 11 12
8 : 4 9 11 12
9 : 5 6 8 10
10 : 6 9 11 12
11 : 7 8 10 12
12 : 7 8 10 11

128. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 8
5 : 1 2 7 9
6 : 3 4 9 10
7 : 3 5 11 12
8 : 4 10 11 12
9 : 5 6 10 11
10 : 6 8 9 12
11 : 7 8 9 12
12 : 7 8 10 11

129. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 8
5 : 1 2 7 9
6 : 3 4 9 10
7 : 3 5 11 12
8 : 4 10 11 12
9 : 5 6 11 12
10 : 6 8 11 12
11 : 7 8 9 10
12 : 7 8 9 10

130. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 8
5 : 1 2 7 9
6 : 3 4 10 11
7 : 3 5 10 11
8 : 4 9 10 12
9 : 5 8 11 12
10 : 6 7 8 12
11 : 6 7 9 12
12 : 8 9 10 11

131. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 8
5 : 1 2 7 9
6 : 3 4 10 11
7 : 3 5 10 12
8 : 4 9 10 11
9 : 5 8 11 12
10 : 6 7 8 12
11 : 6 8 9 12
12 : 7 9 10 11

132. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 8
5 : 1 2 7 9
6 : 3 4 10 11
7 : 3 5 10 12
8 : 4 9 10 12
9 : 5 8 11 12
10 : 6 7 8 11
11 : 6 9 10 12
12 : 7 8 9 11

133. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 8
5 : 1 2 7 9
6 : 3 4 10 11
7 : 3 5 10 12
8 : 4 9 11 12
9 : 5 8 11 12
10 : 6 7 11 12
11 : 6 8 9 10
12 : 7 8 9 10

134. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 8
5 : 1 2 7 9
6 : 3 4 10 11
7 : 3 5 10 12
8 : 4 10 11 12
9 : 5 10 11 12
10 : 6 7 8 9
11 : 6 8 9 12
12 : 7 8 9 11

135. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 8
5 : 1 2 9 10
6 : 3 4 7 8
7 : 3 6 9 11
8 : 4 6 10 12
9 : 5 7 11 12
10 : 5 8 11 12
11 : 7 9 10 12
12 : 8 9 10 11

136. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 8
5 : 1 2 9 10
6 : 3 4 7 8
7 : 3 6 9 11
8 : 4 6 11 12
9 : 5 7 10 12
10 : 5 9 11 12
11 : 7 8 10 12
12 : 8 9 10 11

137. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 8
5 : 1 2 9 10
6 : 3 4 7 9
7 : 3 6 8 11
8 : 4 7 10 12
9 : 5 6 11 12
10 : 5 8 11 12
11 : 7 9 10 12
12 : 8 9 10 11

138. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 8
5 : 1 2 9 10
6 : 3 4 7 9
7 : 3 6 8 11
8 : 4 7 11 12
9 : 5 6 10 12
10 : 5 9 11 12
11 : 7 8 10 12
12 : 8 9 10 11

139. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 8
5 : 1 2 9 10
6 : 3 4 7 9
7 : 3 6 9 11
8 : 4 10 11 12
9 : 5 6 7 12
10 : 5 8 11 12
11 : 7 8 10 12
12 : 8 9 10 11

140. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 8
5 : 1 2 9 10
6 : 3 4 7 9
7 : 3 6 10 11
8 : 4 9 11 12
9 : 5 6 8 12
10 : 5 7 11 12
11 : 7 8 10 12
12 : 8 9 10 11

141. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 8
5 : 1 2 9 10
6 : 3 4 7 9
7 : 3 6 10 11
8 : 4 10 11 12
9 : 5 6 11 12
10 : 5 7 8 12
11 : 7 8 9 12
12 : 8 9 10 11

142. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 8
5 : 1 2 9 10
6 : 3 4 7 9
7 : 3 6 11 12
8 : 4 9 10 11
9 : 5 6 8 12
10 : 5 8 11 12
11 : 7 8 10 12
12 : 7 9 10 11

143. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 8
5 : 1 2 9 10
6 : 3 4 7 9
7 : 3 6 11 12
8 : 4 9 11 12
9 : 5 6 8 10
10 : 5 9 11 12
11 : 7 8 10 12
12 : 7 8 10 11

144. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 8
5 : 1 2 9 10
6 : 3 4 7 9
7 : 3 6 11 12
8 : 4 10 11 12
9 : 5 6 10 11
10 : 5 8 9 12
11 : 7 8 9 12
12 : 7 8 10 11

145. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 8
5 : 1 2 9 10
6 : 3 4 7 9
7 : 3 6 11 12
8 : 4 10 11 12
9 : 5 6 11 12
10 : 5 8 11 12
11 : 7 8 9 10
12 : 7 8 9 10

146. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 8
5 : 1 2 9 10
6 : 3 4 7 11
7 : 3 6 8 9
8 : 4 7 10 12
9 : 5 7 11 12
10 : 5 8 11 12
11 : 6 9 10 12
12 : 8 9 10 11

147. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 8
5 : 1 2 9 10
6 : 3 4 7 11
7 : 3 6 8 9
8 : 4 7 11 12
9 : 5 7 10 12
10 : 5 9 11 12
11 : 6 8 10 12
12 : 8 9 10 11

148. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 8
5 : 1 2 9 10
6 : 3 4 7 11
7 : 3 6 8 11
8 : 4 7 9 12
9 : 5 8 10 12
10 : 5 9 11 12
11 : 6 7 10 12
12 : 8 9 10 11

149. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 8
5 : 1 2 9 10
6 : 3 4 7 11
7 : 3 6 8 12
8 : 4 7 9 10
9 : 5 8 11 12
10 : 5 8 11 12
11 : 6 9 10 12
12 : 7 9 10 11

150. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 8
5 : 1 2 9 10
6 : 3 4 7 11
7 : 3 6 8 12
8 : 4 7 9 11
9 : 5 8 10 12
10 : 5 9 11 12
11 : 6 8 10 12
12 : 7 9 10 11

151. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 8
5 : 1 2 9 10
6 : 3 4 7 11
7 : 3 6 8 12
8 : 4 7 9 12
9 : 5 8 10 11
10 : 5 9 11 12
11 : 6 9 10 12
12 : 7 8 10 11

152. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 8
5 : 1 2 9 10
6 : 3 4 7 11
7 : 3 6 8 12
8 : 4 7 11 12
9 : 5 10 11 12
10 : 5 9 11 12
11 : 6 8 9 10
12 : 7 8 9 10

153. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 8
5 : 1 2 9 10
6 : 3 4 7 11
7 : 3 6 9 10
8 : 4 9 11 12
9 : 5 7 8 12
10 : 5 7 11 12
11 : 6 8 10 12
12 : 8 9 10 11

154. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 8
5 : 1 2 9 10
6 : 3 4 7 11
7 : 3 6 9 11
8 : 4 9 10 12
9 : 5 7 8 12
10 : 5 8 11 12
11 : 6 7 10 12
12 : 8 9 10 11

155. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 8
5 : 1 2 9 10
6 : 3 4 7 11
7 : 3 6 9 11
8 : 4 10 11 12
9 : 5 7 10 12
10 : 5 8 9 12
11 : 6 7 8 12
12 : 8 9 10 11

156. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 8
5 : 1 2 9 10
6 : 3 4 7 11
7 : 3 6 9 12
8 : 4 9 10 11
9 : 5 7 8 12
10 : 5 8 11 12
11 : 6 8 10 12
12 : 7 9 10 11

157. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 8
5 : 1 2 9 10
6 : 3 4 7 11
7 : 3 6 9 12
8 : 4 9 10 12
9 : 5 7 8 11
10 : 5 8 11 12
11 : 6 9 10 12
12 : 7 8 10 11

158. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 8
5 : 1 2 9 10
6 : 3 4 7 11
7 : 3 6 9 12
8 : 4 9 11 12
9 : 5 7 8 10
10 : 5 9 11 12
11 : 6 8 10 12
12 : 7 8 10 11

159. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 8
5 : 1 2 9 10
6 : 3 4 7 11
7 : 3 6 9 12
8 : 4 10 11 12
9 : 5 7 10 11
10 : 5 8 9 12
11 : 6 8 9 12
12 : 7 8 10 11

160. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 8
5 : 1 2 9 10
6 : 3 4 7 11
7 : 3 6 9 12
8 : 4 10 11 12
9 : 5 7 10 12
10 : 5 8 9 11
11 : 6 8 10 12
12 : 7 8 9 11

161. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 8
5 : 1 2 9 10
6 : 3 4 7 11
7 : 3 6 9 12
8 : 4 10 11 12
9 : 5 7 11 12
10 : 5 8 11 12
11 : 6 8 9 10
12 : 7 8 9 10

162. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 8
5 : 1 2 9 10
6 : 3 4 7 11
7 : 3 6 11 12
8 : 4 9 10 11
9 : 5 8 10 12
10 : 5 8 9 12
11 : 6 7 8 12
12 : 7 9 10 11

163. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 8
5 : 1 2 9 10
6 : 3 4 7 11
7 : 3 6 11 12
8 : 4 9 10 12
9 : 5 8 10 11
10 : 5 8 9 12
11 : 6 7 9 12
12 : 7 8 10 11

164. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 8
5 : 1 2 9 10
6 : 3 4 7 11
7 : 3 6 11 12
8 : 4 9 10 12
9 : 5 8 11 12
10 : 5 8 11 12
11 : 6 7 9 10
12 : 7 8 9 10

165. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 8
5 : 1 2 9 10
6 : 3 4 7 11
7 : 3 6 11 12
8 : 4 9 11 12
9 : 5 8 10 12
10 : 5 9 11 12
11 : 6 7 8 10
12 : 7 8 9 10

166. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 8
5 : 1 2 9 10
6 : 3 4 9 10
7 : 3 8 9 11
8 : 4 7 11 12
9 : 5 6 7 12
10 : 5 6 11 12
11 : 7 8 10 12
12 : 8 9 10 11

167. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 8
5 : 1 2 9 10
6 : 3 4 9 10
7 : 3 8 11 12
8 : 4 7 11 12
9 : 5 6 10 11
10 : 5 6 9 12
11 : 7 8 9 12
12 : 7 8 10 11

168. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 8
5 : 1 2 9 10
6 : 3 4 9 10
7 : 3 8 11 12
8 : 4 7 11 12
9 : 5 6 11 12
10 : 5 6 11 12
11 : 7 8 9 10
12 : 7 8 9 10

169. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 8
5 : 1 2 9 10
6 : 3 4 9 10
7 : 3 9 11 12
8 : 4 9 11 12
9 : 5 6 7 8
10 : 5 6 11 12
11 : 7 8 10 12
12 : 7 8 10 11

170. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 8
5 : 1 2 9 10
6 : 3 4 9 10
7 : 3 9 11 12
8 : 4 10 11 12
9 : 5 6 7 11
10 : 5 6 8 12
11 : 7 8 9 12
12 : 7 8 10 11

171. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 8
5 : 1 2 9 10
6 : 3 4 9 11
7 : 3 8 9 10
8 : 4 7 11 12
9 : 5 6 7 12
10 : 5 7 11 12
11 : 6 8 10 12
12 : 8 9 10 11

172. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 8
5 : 1 2 9 10
6 : 3 4 9 11
7 : 3 8 9 11
8 : 4 7 10 12
9 : 5 6 7 12
10 : 5 8 11 12
11 : 6 7 10 12
12 : 8 9 10 11

173. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 8
5 : 1 2 9 10
6 : 3 4 9 11
7 : 3 8 9 12
8 : 4 7 10 11
9 : 5 6 7 12
10 : 5 8 11 12
11 : 6 8 10 12
12 : 7 9 10 11

174. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 8
5 : 1 2 9 10
6 : 3 4 9 11
7 : 3 8 9 12
8 : 4 7 10 12
9 : 5 6 7 11
10 : 5 8 11 12
11 : 6 9 10 12
12 : 7 8 10 11

175. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 8
5 : 1 2 9 10
6 : 3 4 9 11
7 : 3 8 9 12
8 : 4 7 11 12
9 : 5 6 7 10
10 : 5 9 11 12
11 : 6 8 10 12
12 : 7 8 10 11

176. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 8
5 : 1 2 9 10
6 : 3 4 9 11
7 : 3 8 10 11
8 : 4 7 10 12
9 : 5 6 11 12
10 : 5 7 8 12
11 : 6 7 9 12
12 : 8 9 10 11

177. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 8
5 : 1 2 9 10
6 : 3 4 9 11
7 : 3 8 10 11
8 : 4 7 11 12
9 : 5 6 10 12
10 : 5 7 9 12
11 : 6 7 8 12
12 : 8 9 10 11

178. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 8
5 : 1 2 9 10
6 : 3 4 9 11
7 : 3 8 10 12
8 : 4 7 10 12
9 : 5 6 11 12
10 : 5 7 8 11
11 : 6 9 10 12
12 : 7 8 9 11

179. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 5
3 : 1 2 6 7
4 : 1 2 6 8
5 : 1 2 9 10
6 : 3 4 9 11
7 : 3 8 10 12
8 : 4 7 11 12
9 : 5 6 10 11
10 : 5 7 9 12
11 : 6 8 9 12
12 : 7 8 10 11

180. Graph gelesen

